PERIFEREIA	PRCODE	EKL_PERIF	DIMOS	ET	ADDRESS	PLACE	PSIFISAN	AKIRA_LEFKA	EGGIRA	Geor	Meim	Mits	Tzi	rGeor	rMeim	rMits	rTzi	pGeor	pMeim	pMits	pTzi
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝΘΕΟΔΩΡΩΝ	40011	ΚΟΛΟΚΟΤΡΩΝΗ 17	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	292	5	287	39	143	71	34	3	1	2	4	13.59%	49.83%	24.74%	11.85%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΛΟΥΤΡΑΚΙΟΥ-ΠΕΡΑΧΩΡΑΣ-ΑΓΙΩΝΘΕΟΔΩΡΩΝ	40012	ΚΟΛΟΚΟΤΡΩΝΗ 17	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	346	3	343	44	183	76	40	3	1	2	4	12.83%	53.35%	22.16%	11.66%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΝΕΜΕΑΣ	40013	ΛΕΩΦΟΡΟΣ ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ 39Β'	ΔΗΜΑΡΧΕΙΟ	188	3	185	20	74	53	38	4	1	2	3	10.81%	40.00%	28.65%	20.54%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΝΕΜΕΑΣ	40014	ΛΕΩΦΟΡΟΣ ΠΑΠΑΚΩΝΣΤΑΝΤΙΝΟΥ 39Β'	ΔΗΜΑΡΧΕΙΟ	168	0	168	10	44	68	46	4	3	1	2	5.95%	26.19%	40.48%	27.38%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ	40015	ΞΥΛΟΚΑΣΤΡΟ	ΚΕΝΤΡΟ ΝΕΟΤΗΤΑΣ ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	351	2	349	25	173	101	50	4	1	2	3	7.16%	49.57%	28.94%	14.33%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ	40016	ΞΥΛΟΚΑΣΤΡΟ	ΚΕΝΤΡΟ ΝΕΟΤΗΤΑΣ ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	244	1	243	24	123	63	33	4	1	2	3	9.88%	50.62%	25.93%	13.58%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΞΥΛΟΚΑΣΤΡΟΥ-ΕΥΡΩΣΤΙΝΗΣ	40017	ΔΕΡΒΕΝΙ	ΠΑΝΤΑΖΟΠΟΥΛΕΙΟ ΠΟΛΙΤΙΣΤΙΚΟ ΚΕΝΤΡΟ	213	0	213	22	109	55	27	4	1	2	3	10.33%	51.17%	25.82%	12.68%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΣΙΚΥΩΝΙΩΝ	40018	ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ 1	ΔΗΜΑΡΧΕΙΟ	299	0	299	41	120	99	39	3	1	2	4	13.71%	40.13%	33.11%	13.04%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΣΙΚΥΩΝΙΩΝ	40019	ΓΕΩΡΓΙΟΥ ΓΕΝΝΗΜΑΤΑ 1	ΔΗΜΑΡΧΕΙΟ	374	1	373	157	107	60	49	1	2	3	4	42.09%	28.69%	16.09%	13.14%
PPEL	43	ΚΟΡΙΝΘΙΑΣ	ΣΙΚΥΩΝΙΩΝ	40020	ΚΑΛΛΙΑΝΟΙ	ΔΗΜΑΡΧΕΙΟ ΠΡΩΗΝ ΔΗΜΟΥ ΣΤΥΜΦΑΛΙΑΣ	188	4	184	12	104	36	32	4	1	2	3	6.52%	56.52%	19.57%	17.39%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΝΑΥΠΛΙΕΩΝ	38001	25ΗΣ ΜΑΡΤΙΟΥ 55 ΝΑΥΠΛΙΟ	ΑΙΘΟΥΣΑ ΚΑΠΗ	538	5	533	69	238	146	80	4	1	2	3	12.95%	44.65%	27.39%	15.01%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΝΑΥΠΛΙΕΩΝ	38002	25ΗΣ ΜΑΡΤΙΟΥ 55 ΝΑΥΠΛΙΟ	ΑΙΘΟΥΣΑ ΚΑΠΗ	548	5	543	75	205	183	80	4	1	2	3	13.81%	37.75%	33.70%	14.73%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΝΑΥΠΛΙΕΩΝ	38003	ΔΡΕΠΑΝΟ	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ 	159	0	159	11	73	48	27	4	1	2	3	6.92%	45.91%	30.19%	16.98%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΝΑΥΠΛΙΕΩΝ	38004	ΑΓΙΑ ΤΡΙΑΔΑ	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ 	368	0	368	7	26	313	22	4	2	1	3	1.90%	7.07%	85.05%	5.98%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38005	ΔΑΝΑΟΥ	ΜΠΟΥΣΟΥΛΟΠΟΥΛΕΙΟ 	234	1	233	29	93	50	61	4	1	3	2	12.45%	39.91%	21.46%	26.18%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38006	ΔΑΝΑΟΥ	ΜΠΟΥΣΟΥΛΟΠΟΥΛΕΙΟ 	212	9	203	16	89	44	54	4	1	3	2	7.88%	43.84%	21.67%	26.60%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38007	ΔΑΝΑΟΥ	ΜΠΟΥΣΟΥΛΟΠΟΥΛΕΙΟ	274	5	269	26	118	79	46	4	1	2	3	9.67%	43.87%	29.37%	17.10%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38008	ΔΑΝΑΟΥ	ΜΠΟΥΣΟΥΛΟΠΟΥΛΕΙΟ	259	2	257	20	127	59	51	4	1	2	3	7.78%	49.42%	22.96%	19.84%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38010	ΜΥΛΟΙ ΛΕΡΝΑΣ	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ ΜΥΛΩΝ	162	2	160	17	57	47	39	4	1	2	3	10.63%	35.63%	29.38%	24.38%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΑΡΓΟΥΣ-ΜΥΚΗΝΩΝ	38011	ΚΟΥΤΣΟΠΟΔΙ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	221	0	221	21	99	36	65	4	1	3	2	9.50%	44.80%	16.29%	29.41%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΕΠΙΔΑΥΡΟΥ	38012	ΛΥΓΟΥΡΙΟ	ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	252	1	251	25	111	73	42	4	1	2	3	9.96%	44.22%	29.08%	16.73%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΕΠΙΔΑΥΡΟΥ	38013	ΠΑΛΑΙΑ ΕΠΙΔΑΥΡΟΣ	ΞΕΝΟΔ. ΄΄VERVELIS INN΄΄ ΛΙΜΑΝΙ ΕΠΙΔ	155	0	155	20	83	32	20	3	1	2	3	12.90%	53.55%	20.65%	12.90%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΕΡΜΙΟΝΙΔΑΣ	38014	ΕΡΜΙΟΝΗ	ΚΑΠΟΔΙΣΤΡΙΑΚΟ ΔΗΜΟΤΙΚΟ ΚΤΙΡΙΟ	180	2	178	10	96	57	15	4	1	2	3	5.62%	53.93%	32.02%	8.43%
PPEL	44	ΑΡΓΟΛΙΔΟΣ	ΕΡΜΙΟΝΙΔΑΣ	38015	ΠΛΑΤ.ΠΑΠΑΡΣΕΝΗ	Κ.Ε.Π. ΔΗΜΟΥ ΕΡΜΙΟΝΙΔΑΣ	280	9	271	33	142	72	24	3	1	2	4	12.18%	52.40%	26.57%	8.86%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39001	ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	309	4	305	36	121	102	46	4	1	2	3	11.80%	39.67%	33.44%	15.08%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39002	ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	355	6	349	35	173	85	56	4	1	2	3	10.03%	49.57%	24.36%	16.05%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39003	ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	384	3	381	22	197	106	56	4	1	2	3	5.77%	51.71%	27.82%	14.70%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39004	ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	319	1	318	30	157	89	42	4	1	2	3	9.43%	49.37%	27.99%	13.21%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39005	ΛΕΒΙΔΙ	ΦΙΛΟΤΕΧΝΙΚΟΣ ΟΜΙΛΟΣ	112	0	112	5	59	24	24	4	1	2	2	4.46%	52.68%	21.43%	21.43%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΤΡΙΠΟΛΗΣ	39006	ΑΛΕΑ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	118	0	118	7	60	28	23	4	1	2	3	5.93%	50.85%	23.73%	19.49%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΒΟΡΕΙΑΣΚΥΝΟΥΡΙΑΣ	39007	ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ 	ΚΕΠ	244	0	244	16	97	100	31	4	2	1	3	6.56%	39.75%	40.98%	12.70%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΒΟΡΕΙΑΣΚΥΝΟΥΡΙΑΣ	39008	ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ	ΚΕΠ	152	0	152	11	59	51	31	4	1	2	3	7.24%	38.82%	33.55%	20.39%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΝΟΤΙΑΣΚΥΝΟΥΡΙΑΣ	39009	ΛΕΩΝΙΔΙΟ	ΔΗΜΑΡΧΕΙΟ	364	0	364	11	175	146	32	4	1	2	3	3.02%	48.08%	40.11%	8.79%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΝΟΤΙΑΣΚΥΝΟΥΡΙΑΣ	39010	ΠΑΡΑΛΙΑ ΤΥΡΟΥ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	135	2	133	4	79	25	25	4	1	2	2	3.01%	59.40%	18.80%	18.80%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΓΟΡΤΥΝΙΑΣ	39011	ΤΡΟΠΑΙΑ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	142	0	142	2	110	11	19	4	1	3	2	1.41%	77.46%	7.75%	13.38%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΓΟΡΤΥΝΙΑΣ	39012	ΠΛΑΤΕΙΑ ΒΥΤΙΝΑΣ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ	62	0	62	10	28	19	5	3	1	2	4	16.13%	45.16%	30.65%	8.06%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΓΟΡΤΥΝΙΑΣ	39013	ΠΛΑΤΕΙΑ ΔΗΜΗΤΣΑΝΑΣ	ΠΑΛΑΙΟ ΔΗΜΑΡΧΕΙΟ	66	0	66	9	27	20	10	4	1	2	3	13.64%	40.91%	30.30%	15.15%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΜΕΓΑΛΟΠΟΛΗΣ	39014	ΜΕΓΑΛΟΠΟΛΗ	ΔΗΜΑΡΧΕΙΟ ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	210	4	206	9	105	49	43	4	1	2	3	4.37%	50.97%	23.79%	20.87%
PPEL	45	ΑΡΚΑΔΙΑΣ	ΜΕΓΑΛΟΠΟΛΗΣ	39015	ΜΕΓΑΛΟΠΟΛΗ	ΔΗΜΑΡΧΕΙΟ ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	214	2	212	24	116	31	41	4	1	3	2	11.32%	54.72%	14.62%	19.34%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42001	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΝΟΜΑΡΧΙΑ)	"ΑΙΘΟΥΣΑ ""ΑΛΕΞΑΝΔΡΟΣ ΚΟΥΜΟΥΝΔΟΥΡΟΣ"""	381	4	377	81	144	99	53	3	1	2	4	21.49%	38.20%	26.26%	14.06%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42002	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΝΟΜΑΡΧΙΑ)	"ΑΙΘΟΥΣΑ ""ΑΛΕΞΑΝΔΡΟΣ ΚΟΥΜΟΥΝΔΟΥΡΟΣ"""	509	7	502	91	165	156	90	3	1	2	4	18.13%	32.87%	31.08%	17.93%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42003	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΝΟΜΑΡΧΙΑ)	"ΑΙΘΟΥΣΑ ""ΑΛΕΞΑΝΔΡΟΣ ΚΟΥΜΟΥΝΔΟΥΡΟΣ"""	275	2	273	51	100	73	49	3	1	2	4	18.68%	36.63%	26.74%	17.95%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42004	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΝΟΜΑΡΧΙΑ)	"ΑΙΘΟΥΣΑ ""ΑΛΕΞΑΝΔΡΟΣ ΚΟΥΜΟΥΝΔΟΥΡΟΣ"""	294	4	290	61	91	89	49	3	1	2	4	21.03%	31.38%	30.69%	16.90%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42005	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΝΟΜΑΡΧΙΑ)	"ΑΙΘΟΥΣΑ ""ΑΛΕΞΑΝΔΡΟΣ ΚΟΥΜΟΥΝΔΟΥΡΟΣ"""	351	3	348	70	104	104	70	3	1	1	3	20.11%	29.89%	29.89%	20.11%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42006	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΚΕΠ)	ΚΕΝΤΡΟ ΕΞΥΠΗΡΕΤΗΣΗΣ ΠΟΛΙΤΩΝ	275	2	273	55	78	79	61	4	2	1	3	20.15%	28.57%	28.94%	22.34%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42007	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΚΕΠ)	ΚΕΝΤΡΟ ΕΞΥΠΗΡΕΤΗΣΗΣ ΠΟΛΙΤΩΝ	486	6	480	83	118	117	162	4	2	3	1	17.29%	24.58%	24.38%	33.75%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42008	ΔΙΟΙΚΗΤΗΡΙΟ ΚΑΛΑΜΑΤΑΣ (ΚΕΠ)	ΚΕΝΤΡΟ ΕΞΥΠΗΡΕΤΗΣΗΣ ΠΟΛΙΤΩΝ	223	1	222	59	63	56	44	2	1	3	4	26.58%	28.38%	25.23%	19.82%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42009	ΑΡΙΣ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	115	1	114	17	41	22	34	4	1	3	2	14.91%	35.96%	19.30%	29.82%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42010	ΑΡΦΑΡΑ 	ΚΕΝΤΡΟ ΕΞΥΠΗΡΕΤΗΣΗΣ ΠΟΛΙΤΩΝ	130	1	130	26	45	26	32	3	1	3	2	20.00%	34.62%	20.00%	24.62%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΚΑΛΑΜΑΤΑΣ	42011	ΘΟΥΡΙΑ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	165	1	164	33	56	29	46	3	1	4	2	20.12%	34.15%	17.68%	28.05%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΔΥΤΙΚΗΣΜΑΝΗΣ	42012	ΚΑΡΔΑΜΥΛΗ 	ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	193	3	190	37	97	30	26	2	1	3	4	19.47%	51.05%	15.79%	13.68%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΜΕΣΣΗΝΗΣ	42013	"ΠΑΥΛΟΥ ΠΤΩΧΟΥ & ΜΕΤΑΜΟΡΦΩΣΕΩΣ ΣΩΤΗΡΟΣ, ΜΕΣΣΗΝΗ"	ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	395	2	393	64	168	105	56	3	1	2	4	16.28%	42.75%	26.72%	14.25%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΜΕΣΣΗΝΗΣ	42014	ΑΝΔΡΟΥΣΑ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	179	1	178	19	94	33	32	4	1	2	3	10.67%	52.81%	18.54%	17.98%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΜΕΣΣΗΝΗΣ	42015	ΑΡΙΣΤΟΜΕΝΗΣ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	211	3	208	10	87	56	55	4	1	2	3	4.81%	41.83%	26.92%	26.44%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΜΕΣΣΗΝΗΣ	42017	ΠΕΤΑΛΙΔΙ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	223	1	222	36	98	47	41	4	1	2	3	16.22%	44.14%	21.17%	18.47%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42018	ΠΥΛΟΣ	ΠΑΛΑΙΟ ΓΥΜΝΑΣΙΟ ΠΥΛΟΥ	152	3	149	61	36	29	23	1	2	3	4	40.94%	24.16%	19.46%	15.44%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42019	ΠΥΛΟΣ	ΠΑΛΑΙΟ ΓΥΜΝΑΣΙΟ ΠΥΛΟΥ	143	3	140	40	41	24	35	2	1	4	3	28.57%	29.29%	17.14%	25.00%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42020	ΧΩΡΑ	ΠΝΕΥΜΑΤΙΚΟ ΚΕΝΤΡΟ ΧΩΡΑΣ	169	1	168	16	90	40	22	4	1	2	3	9.52%	53.57%	23.81%	13.10%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42021	ΚΟΡΩΝΗ 	ΚΤΗΡΙΟ ΚΛΑΠΑ	162	4	158	20	75	33	30	4	1	2	3	12.66%	47.47%	20.89%	18.99%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42022	ΧΑΝΔΡΙΝΟΣ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	114	0	114	23	39	20	32	3	1	4	2	20.18%	34.21%	17.54%	28.07%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ	42023	ΜΕΘΩΝΗ	ΠΟΛΙΤΙΣΤΙΚΟ ΚΕΝΤΡΟ ΜΕΘΩΝΗΣ	146	1	145	54	36	36	19	1	2	2	4	37.24%	24.83%	24.83%	13.10%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΟΙΧΑΛΙΑΣ	42024	ΜΕΛΙΓΑΛΑΣ 	ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	289	3	286	37	109	64	76	4	1	3	2	12.94%	38.11%	22.38%	26.57%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΟΙΧΑΛΙΑΣ	42025	ΜΕΡΟΠΗ	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	121	0	121	18	52	27	24	4	1	2	3	14.88%	42.98%	22.31%	19.83%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΟΙΧΑΛΙΑΣ	42026	ΔΙΑΒΟΛΙΤΣΙ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	139	3	136	24	67	22	23	2	1	4	3	17.65%	49.26%	16.18%	16.91%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΤΡΙΦΥΛΙΑΣ	42028	ΚΥΠΑΡΙΣΣΙΑ 	ΑΙΘΟΥΣΑ ΔΗΜΟΤΙΚΟΥ ΣΥΜΒΟΥΛΙΟΥ	538	4	534	77	230	88	139	4	1	3	2	14.42%	43.07%	16.48%	26.03%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΤΡΙΦΥΛΙΑΣ	42029	ΚΟΠΑΝΑΚΙ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	183	0	183	26	78	27	52	4	1	3	2	14.21%	42.62%	14.75%	28.42%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΤΡΙΦΥΛΙΑΣ	42030	ΚΑΛΟ ΝΕΡΟ 	ΚΕΝΤΡΟ ΕΞΥΠΗΡΕΤΗΣΗΣ ΠΟΛΙΤΩΝ	126	0	126	20	39	17	50	3	2	4	1	15.87%	30.95%	13.49%	39.68%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΤΡΙΦΥΛΙΑΣ	42031	ΓΑΡΓΑΛΙΑΝΟΙ 	ΔΗΜΟΤΙΚΗ ΒΙΒΛΙΟΘΗΚΗ	419	3	416	55	223	60	78	4	1	3	2	13.22%	53.61%	14.42%	18.75%
PPEL	46	ΜΕΣΣΗΝΙΑΣ	ΤΡΙΦΥΛΙΑΣ	42032	ΦΙΛΙΑΤΡΑ 	ΔΗΜΟΤΙΚΟ ΚΑΤΑΣΤΗΜΑ	257	1	256	36	97	49	74	4	1	3	2	14.06%	37.89%	19.14%	28.91%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΣΠΑΡΤΗΣ	41001	ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ	ΑΙΘΟΥΣΑ ΠΑΛΑΙΟΥ ΔΗΜΑΡΧΕΙΟΥ	408	8	400	52	204	95	49	3	1	2	4	13.00%	51.00%	23.75%	12.25%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΣΠΑΡΤΗΣ	41002	ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ	ΑΙΘΟΥΣΑ ΠΑΛΑΙΟΥ ΔΗΜΑΡΧΕΙΟΥ	417	0	417	41	222	93	61	4	1	2	3	9.83%	53.24%	22.30%	14.63%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΣΠΑΡΤΗΣ	41003	ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ	ΑΙΘΟΥΣΑ ΠΑΛΑΙΟΥ ΔΗΜΑΡΧΕΙΟΥ	271	2	269	31	147	53	38	4	1	2	3	11.52%	54.65%	19.70%	14.13%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΣΠΑΡΤΗΣ	41004	ΚΑΣΤΟΡΕΙΟ	ΑΙΘΟΥΣΑ ΣΠΥΡΟΠΟΥΛΟΥ	106	0	106	13	67	20	6	3	1	2	4	12.26%	63.21%	18.87%	5.66%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΣΠΑΡΤΗΣ	41005	ΞΗΡΟΚΑΜΠΙ	ΠΡΩΗΝ ΚΕΠ ΞΗΡΟΚΑΜΠΙΟΥ	211	7	204	24	96	51	33	4	1	2	3	11.76%	47.06%	25.00%	16.18%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΑΝΑΤΟΛΙΚΗΣΜΑΝΗΣ	41006	ΓΥΘΕΙΟ	ΑΙΘΟΥΣΑ ΔΗΜΑΡΧΕΙΟΥ 	321	3	318	27	169	92	30	4	1	2	3	8.49%	53.14%	28.93%	9.43%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΑΝΑΤΟΛΙΚΗΣΜΑΝΗΣ	41007	ΓΥΘΕΙΟ	ΑΙΘΟΥΣΑ ΔΗΜΑΡΧΕΙΟΥ 	240	2	238	18	120	66	34	4	1	2	3	7.56%	50.42%	27.73%	14.29%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΑΝΑΤΟΛΙΚΗΣΜΑΝΗΣ	41008	ΑΡΕΟΠΟΛΗ	ΑΙΘΟΥΣΑ ΠΡΩΗΝ ΔΗΜΑΡΧΕΙΟΥ 	285	4	281	39	148	48	46	4	1	2	3	13.88%	52.67%	17.08%	16.37%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΕΥΡΩΤΑ	41009	ΣΚΑΛΑ	ΓΡΑΦΕΙΟ ΚΙΝΗΣΗΣ ΔΗΜΟΥ	86	1	85	18	38	18	11	2	1	2	4	21.18%	44.71%	21.18%	12.94%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΕΥΡΩΤΑ	41010	ΣΚΑΛΑ	ΓΡΑΦΕΙΟ ΚΙΝΗΣΗΣ ΔΗΜΟΥ	300	5	295	30	179	53	33	4	1	2	3	10.17%	60.68%	17.97%	11.19%
PPEL	47	ΛΑΚΩΝΙΑΣ	ΕΥΡΩΤΑ	41011	ΓΕΡΑΚΙ	ΑΙΘΟΥΣΑ ΠΡΩΗΝ ΔΗΜΑΡΧΕΙΟΥ	89	0	89	4	36	24	25	4	1	3	2	4.49%	40.45%	26.97%	28.09%
